26.23,46.64002,1.41025641025641,1.52625152625153,470.32967032967,5.00610500610501,2012-05-31T23:59:00.000+0200
26.24,46.674102,1.42246642246642,1.06227106227106,468.376068376068,5.00610500610501,2012-05-31T23:58:00.000+0200
26.23,46.705772,1.42857142857143,1.99023199023199,469.84126984127,5.00610500610501,2012-05-31T23:57:00.000+0200
26.24,46.706976,1.44688644688645,1.26373626373626,471.794871794872,5.00610500610501,2012-05-31T23:56:00.000+0200
26.23,46.705772,1.45299145299145,1.69108669108669,470.818070818071,5.00610500610501,2012-05-31T23:55:00.000+0200
26.23,46.705772,1.46520146520147,1.69108669108669,470.818070818071,5.00610500610501,2012-05-31T23:54:00.000+0200
26.22,46.7374348,1.47741147741148,1.6971916971917,469.84126984127,5.00610500610501,2012-05-31T23:53:00.000+0200
26.22,46.7374348,1.52625152625153,1.36141636141636,468.376068376068,5.00610500610501,2012-05-31T23:52:00.000+0200
26.24,46.7398444,1.52625152625153,1.41636141636142,467.887667887668,4.98168498168498,2012-05-31T23:51:00.000+0200
26.23,46.705772,1.36141636141636,1.65445665445665,465.934065934066,5.00610500610501,2012-05-31T23:50:00.000+0200
26.22,46.7374348,1.4041514041514,1.11721611721612,465.934065934066,5.00610500610501,2012-05-31T23:49:00.000+0200
26.22,46.770296,1.37973137973138,1.5018315018315,464.957264957265,5.00610500610501,2012-05-31T23:48:00.000+0200
26.22,46.770296,1.37362637362637,1.64835164835165,463.980463980464,5.00610500610501,2012-05-31T23:47:00.000+0200
26.21,46.7690904,1.37973137973138,1.62393162393162,465.934065934066,5.00610500610501,2012-05-31T23:46:00.000+0200
26.2,46.8335872,1.36141636141636,1.61172161172161,465.934065934066,5.00610500610501,2012-05-31T23:45:00.000+0200
26.21,46.8347944,1.37973137973138,1.81318681318681,467.887667887668,5.00610500610501,2012-05-31T23:44:00.000+0200
26.2,46.86643,1.4041514041514,2.1001221001221,468.376068376068,5.01831501831502,2012-05-31T23:43:00.000+0200
26.2,46.86643,1.3980463980464,1.52014652014652,466.422466422466,5.00610500610501,2012-05-31T23:42:00.000+0200
26.19,46.8980584,1.4041514041514,1.77655677655678,469.84126984127,5.00610500610501,2012-05-31T23:41:00.000+0200
26.18,46.8968496,1.3980463980464,2.22222222222222,467.887667887668,5.01831501831502,2012-05-31T23:40:00.000+0200
26.18,46.9296796,1.41025641025641,1.63614163614164,470.32967032967,5.00610500610501,2012-05-31T23:39:00.000+0200
26.18,46.962504,1.42857142857143,2.11233211233211,471.794871794872,5.00610500610501,2012-05-31T23:38:00.000+0200
26.16,47.025712,1.42857142857143,1.77045177045177,469.84126984127,5.00610500610501,2012-05-31T23:37:00.000+0200
26.17,47.026924,1.45299145299145,1.41636141636142,469.84126984127,5.05494505494505,2012-05-31T23:36:00.000+0200
26.16,47.025712,1.45909645909646,1.84371184371184,468.864468864469,5.00610500610501,2012-05-31T23:35:00.000+0200
26.15,47.0245,1.37973137973138,1.46520146520147,469.84126984127,5.00610500610501,2012-05-31T23:34:00.000+0200
26.16,47.058518,1.36752136752137,1.14774114774115,471.794871794872,5.00610500610501,2012-05-31T23:33:00.000+0200
26.12,47.086464,1.37973137973138,1.4041514041514,471.794871794872,5.00610500610501,2012-05-31T23:32:00.000+0200
26.14,47.1216844,1.37973137973138,1.05616605616606,473.748473748474,5.00610500610501,2012-05-31T23:31:00.000+0200
26.13,47.186038,1.37973137973138,1.35531135531136,475.702075702076,5.00610500610501,2012-05-31T23:30:00.000+0200
26.12,47.184822,1.37973137973138,1.50793650793651,474.725274725275,5.00610500610501,2012-05-31T23:29:00.000+0200
26.12,47.184822,1.50793650793651,1.15384615384615,471.794871794872,5.03052503052503,2012-05-31T23:28:00.000+0200
26.1,47.2151632,1.58119658119658,1.72161172161172,470.818070818071,5.01831501831502,2012-05-31T23:27:00.000+0200
26.11,47.21638,1.42246642246642,1.75824175824176,469.84126984127,5.01831501831502,2012-05-31T23:26:00.000+0200
26.1,47.2806928,1.42857142857143,1.50793650793651,467.887667887668,5.00610500610501,2012-05-31T23:25:00.000+0200
26.1,47.2806928,1.41025641025641,1.61172161172161,473.748473748474,5.00610500610501,2012-05-31T23:24:00.000+0200
26.08,47.3110108,1.44078144078144,2.002442002442,472.771672771673,5.01831501831502,2012-05-31T23:23:00.000+0200
26.07,47.34254,1.44688644688645,2.18559218559219,473.748473748474,5.00610500610501,2012-05-31T23:22:00.000+0200
26.06,47.34132,1.47741147741148,1.7032967032967,474.236874236874,5.00610500610501,2012-05-31T23:21:00.000+0200
26.06,47.34132,1.37973137973138,1.67277167277167,478.144078144078,5.00610500610501,2012-05-31T23:20:00.000+0200
26.04,47.3716204,1.36752136752137,1.8986568986569,477.655677655678,5.00610500610501,2012-05-31T23:19:00.000+0200
26.03,47.435862,1.37973137973138,1.73382173382173,481.562881562882,5.00610500610501,2012-05-31T23:18:00.000+0200
26.02,47.4673616,1.39194139194139,1.5018315018315,479.60927960928,5.01831501831502,2012-05-31T23:17:00.000+0200
26.0,47.49763,1.33089133089133,1.61172161172161,481.562881562882,5.01831501831502,2012-05-31T23:16:00.000+0200
26.02,47.4673616,1.3980463980464,2.02075702075702,483.516483516484,5.01831501831502,2012-05-31T23:15:00.000+0200
26.0,47.5303392,1.4041514041514,1.74603174603175,484.004884004884,5.01831501831502,2012-05-31T23:14:00.000+0200
26.0,47.5303392,1.4041514041514,0.879120879120879,487.423687423687,5.03052503052503,2012-05-31T23:13:00.000+0200
25.97,47.5266648,1.41025641025641,1.55067155067155,487.912087912088,5.03052503052503,2012-05-31T23:12:00.000+0200
25.97,47.5920616,1.41636141636142,1.44078144078144,490.35409035409,5.00610500610501,2012-05-31T23:11:00.000+0200
25.96,47.5908352,1.42857142857143,1.30647130647131,489.377289377289,5.01831501831502,2012-05-31T23:10:00.000+0200
25.95,47.5896088,1.29426129426129,1.41025641025641,485.958485958486,5.01831501831502,2012-05-31T23:09:00.000+0200
25.95,47.5896088,1.44078144078144,1.15384615384615,485.470085470085,5.03052503052503,2012-05-31T23:08:00.000+0200
25.92,47.553238,1.44688644688645,0.83028083028083,483.516483516484,5.01831501831502,2012-05-31T23:07:00.000+0200
25.92,47.5205408,1.46520146520147,1.39194139194139,479.60927960928,4.98168498168498,2012-05-31T23:06:00.000+0200
25.9,47.48539,1.47741147741148,2.25885225885226,477.655677655678,4.99389499389499,2012-05-31T23:05:00.000+0200
25.89,47.45146,1.4041514041514,1.15384615384615,476.190476190476,5.01831501831502,2012-05-31T23:04:00.000+0200
25.88,47.4502368,1.4041514041514,1.58119658119658,477.655677655678,5.03052503052503,2012-05-31T23:03:00.000+0200
25.86,47.480494,1.4041514041514,1.34310134310134,477.655677655678,5.01831501831502,2012-05-31T23:02:00.000+0200
25.85,47.4465672,1.41025641025641,1.75824175824176,477.655677655678,5.04273504273504,2012-05-31T23:01:00.000+0200
25.84,47.478046,1.39194139194139,1.78266178266178,475.702075702076,5.05494505494505,2012-05-31T23:00:00.000+0200
25.83,47.4441208,1.41025641025641,2.1978021978022,475.702075702076,5.03052503052503,2012-05-31T22:59:00.000+0200
25.8,47.4404512,1.41636141636142,1.7032967032967,475.702075702076,5.03052503052503,2012-05-31T22:58:00.000+0200
25.79,47.471926,1.42857142857143,1.42246642246642,477.655677655678,5.03052503052503,2012-05-31T22:57:00.000+0200
25.78,47.4380048,1.44078144078144,1.05616605616606,479.60927960928,5.03052503052503,2012-05-31T22:56:00.000+0200
25.77,47.4367816,1.37362637362637,1.31868131868132,477.655677655678,5.01831501831502,2012-05-31T22:55:00.000+0200
25.74,47.465806,1.45299145299145,1.36752136752137,478.632478632479,5.03052503052503,2012-05-31T22:54:00.000+0200
25.74,47.433112,1.67277167277167,1.77655677655678,479.60927960928,5.03052503052503,2012-05-31T22:53:00.000+0200
25.72,47.3979676,1.47741147741148,1.6971916971917,479.60927960928,5.04273504273504,2012-05-31T22:52:00.000+0200
25.71,47.29862,1.48351648351648,1.66056166056166,477.655677655678,5.03052503052503,2012-05-31T22:51:00.000+0200
25.68,47.29496,1.06227106227106,1.88034188034188,479.60927960928,5.03052503052503,2012-05-31T22:50:00.000+0200
25.67,47.29374,1.41025641025641,1.74603174603175,480.09768009768,5.05494505494505,2012-05-31T22:49:00.000+0200
25.64,47.29008,1.41636141636142,1.8009768009768,479.60927960928,5.03052503052503,2012-05-31T22:48:00.000+0200
25.62,47.2549276,1.57509157509158,1.94139194139194,478.632478632479,5.05494505494505,2012-05-31T22:47:00.000+0200
25.62,47.2222096,1.42246642246642,2.11233211233211,478.632478632479,5.05494505494505,2012-05-31T22:46:00.000+0200
25.58,47.1846156,1.42857142857143,2.12454212454212,475.702075702076,5.05494505494505,2012-05-31T22:45:00.000+0200
25.58,47.1846156,1.43467643467643,2.02075702075702,475.702075702076,5.03052503052503,2012-05-31T22:44:00.000+0200
25.54,47.2124624,1.42857142857143,2.01465201465201,476.190476190476,5.03052503052503,2012-05-31T22:43:00.000+0200
25.52,47.1445888,1.43467643467643,2.31379731379731,475.702075702076,5.05494505494505,2012-05-31T22:42:00.000+0200
25.51,47.143372,1.45299145299145,1.25763125763126,475.702075702076,5.05494505494505,2012-05-31T22:41:00.000+0200
25.5,47.1421552,1.25763125763126,1.96581196581197,472.283272283272,5.05494505494505,2012-05-31T22:40:00.000+0200
25.48,47.1397216,1.46520146520147,1.85592185592186,473.748473748474,5.07936507936508,2012-05-31T22:39:00.000+0200
25.45,47.1360712,1.48351648351648,1.55677655677656,475.702075702076,5.05494505494505,2012-05-31T22:38:00.000+0200
25.43,47.0681928,1.3980463980464,1.83150183150183,475.702075702076,5.06715506715507,2012-05-31T22:37:00.000+0200
25.39,47.063332,1.4957264957265,1.8986568986569,477.655677655678,5.06715506715507,2012-05-31T22:36:00.000+0200
25.38,46.9966576,1.51404151404151,1.25763125763126,475.702075702076,5.05494505494505,2012-05-31T22:35:00.000+0200
25.36,46.928752,1.45299145299145,1.88034188034188,473.748473748474,5.07936507936508,2012-05-31T22:34:00.000+0200
25.33,46.925116,1.45299145299145,1.83150183150183,475.702075702076,5.06715506715507,2012-05-31T22:33:00.000+0200
25.3,46.8559888,1.45909645909646,1.4041514041514,475.702075702076,5.06715506715507,2012-05-31T22:32:00.000+0200
25.28,46.853568,1.45909645909646,1.84371184371184,473.748473748474,5.06715506715507,2012-05-31T22:31:00.000+0200
25.25,46.8499368,1.47130647130647,2.27106227106227,474.725274725275,5.06715506715507,2012-05-31T22:30:00.000+0200
25.21,46.8123484,1.47130647130647,1.6971916971917,473.748473748474,5.06715506715507,2012-05-31T22:29:00.000+0200
25.18,46.7759696,1.48962148962149,1.78876678876679,472.771672771673,5.05494505494505,2012-05-31T22:28:00.000+0200
25.16,46.773552,1.5018315018315,2.14896214896215,469.84126984127,5.05494505494505,2012-05-31T22:27:00.000+0200
25.14,46.738382,1.50793650793651,1.81929181929182,472.771672771673,5.06715506715507,2012-05-31T22:26:00.000+0200
25.1,46.7007952,1.52625152625153,1.83150183150183,472.771672771673,5.07936507936508,2012-05-31T22:25:00.000+0200
25.08,46.6983808,1.53846153846154,1.77655677655678,471.794871794872,5.07936507936508,2012-05-31T22:24:00.000+0200
25.05,46.6947592,1.44078144078144,1.95360195360195,470.32967032967,5.07936507936508,2012-05-31T22:23:00.000+0200
