26.24,46.6412224,1.44078144078144,1.81929181929182,473.748473748474,5.00610500610501,2012-06-01T00:00:00.000+0200
26.23,46.64002,1.41025641025641,1.52625152625153,470.32967032967,5.00610500610501,2012-05-31T23:59:00.000+0200
26.24,46.674102,1.42246642246642,1.06227106227106,468.376068376068,5.00610500610501,2012-05-31T23:58:00.000+0200
26.23,46.705772,1.42857142857143,1.99023199023199,469.84126984127,5.00610500610501,2012-05-31T23:57:00.000+0200
26.24,46.706976,1.44688644688645,1.26373626373626,471.794871794872,5.00610500610501,2012-05-31T23:56:00.000+0200
26.23,46.705772,1.45299145299145,1.69108669108669,470.818070818071,5.00610500610501,2012-05-31T23:55:00.000+0200
26.23,46.705772,1.46520146520147,1.69108669108669,470.818070818071,5.00610500610501,2012-05-31T23:54:00.000+0200
26.22,46.7374348,1.47741147741148,1.6971916971917,469.84126984127,5.00610500610501,2012-05-31T23:53:00.000+0200
26.22,46.7374348,1.52625152625153,1.36141636141636,468.376068376068,5.00610500610501,2012-05-31T23:52:00.000+0200
26.24,46.7398444,1.52625152625153,1.41636141636142,467.887667887668,4.98168498168498,2012-05-31T23:51:00.000+0200
26.23,46.705772,1.36141636141636,1.65445665445665,465.934065934066,5.00610500610501,2012-05-31T23:50:00.000+0200
26.22,46.7374348,1.4041514041514,1.11721611721612,465.934065934066,5.00610500610501,2012-05-31T23:49:00.000+0200
26.22,46.770296,1.37973137973138,1.5018315018315,464.957264957265,5.00610500610501,2012-05-31T23:48:00.000+0200
26.22,46.770296,1.37362637362637,1.64835164835165,463.980463980464,5.00610500610501,2012-05-31T23:47:00.000+0200
26.21,46.7690904,1.37973137973138,1.62393162393162,465.934065934066,5.00610500610501,2012-05-31T23:46:00.000+0200
26.2,46.8335872,1.36141636141636,1.61172161172161,465.934065934066,5.00610500610501,2012-05-31T23:45:00.000+0200
26.21,46.8347944,1.37973137973138,1.81318681318681,467.887667887668,5.00610500610501,2012-05-31T23:44:00.000+0200
26.2,46.86643,1.4041514041514,2.1001221001221,468.376068376068,5.01831501831502,2012-05-31T23:43:00.000+0200
26.2,46.86643,1.3980463980464,1.52014652014652,466.422466422466,5.00610500610501,2012-05-31T23:42:00.000+0200
26.19,46.8980584,1.4041514041514,1.77655677655678,469.84126984127,5.00610500610501,2012-05-31T23:41:00.000+0200
26.18,46.8968496,1.3980463980464,2.22222222222222,467.887667887668,5.01831501831502,2012-05-31T23:40:00.000+0200
26.18,46.9296796,1.41025641025641,1.63614163614164,470.32967032967,5.00610500610501,2012-05-31T23:39:00.000+0200
26.18,46.962504,1.42857142857143,2.11233211233211,471.794871794872,5.00610500610501,2012-05-31T23:38:00.000+0200
26.16,47.025712,1.42857142857143,1.77045177045177,469.84126984127,5.00610500610501,2012-05-31T23:37:00.000+0200
26.17,47.026924,1.45299145299145,1.41636141636142,469.84126984127,5.05494505494505,2012-05-31T23:36:00.000+0200
26.16,47.025712,1.45909645909646,1.84371184371184,468.864468864469,5.00610500610501,2012-05-31T23:35:00.000+0200
26.15,47.0245,1.37973137973138,1.46520146520147,469.84126984127,5.00610500610501,2012-05-31T23:34:00.000+0200
26.16,47.058518,1.36752136752137,1.14774114774115,471.794871794872,5.00610500610501,2012-05-31T23:33:00.000+0200
26.12,47.086464,1.37973137973138,1.4041514041514,471.794871794872,5.00610500610501,2012-05-31T23:32:00.000+0200
26.14,47.1216844,1.37973137973138,1.05616605616606,473.748473748474,5.00610500610501,2012-05-31T23:31:00.000+0200
26.13,47.186038,1.37973137973138,1.35531135531136,475.702075702076,5.00610500610501,2012-05-31T23:30:00.000+0200
26.12,47.184822,1.37973137973138,1.50793650793651,474.725274725275,5.00610500610501,2012-05-31T23:29:00.000+0200
26.12,47.184822,1.50793650793651,1.15384615384615,471.794871794872,5.03052503052503,2012-05-31T23:28:00.000+0200
26.1,47.2151632,1.58119658119658,1.72161172161172,470.818070818071,5.01831501831502,2012-05-31T23:27:00.000+0200
26.11,47.21638,1.42246642246642,1.75824175824176,469.84126984127,5.01831501831502,2012-05-31T23:26:00.000+0200
26.1,47.2806928,1.42857142857143,1.50793650793651,467.887667887668,5.00610500610501,2012-05-31T23:25:00.000+0200
26.1,47.2806928,1.41025641025641,1.61172161172161,473.748473748474,5.00610500610501,2012-05-31T23:24:00.000+0200
26.08,47.3110108,1.44078144078144,2.002442002442,472.771672771673,5.01831501831502,2012-05-31T23:23:00.000+0200
26.07,47.34254,1.44688644688645,2.18559218559219,473.748473748474,5.00610500610501,2012-05-31T23:22:00.000+0200
26.06,47.34132,1.47741147741148,1.7032967032967,474.236874236874,5.00610500610501,2012-05-31T23:21:00.000+0200
26.06,47.34132,1.37973137973138,1.67277167277167,478.144078144078,5.00610500610501,2012-05-31T23:20:00.000+0200
